Feature,Top Mean,Bottom Mean,tokens to include,tokens to avoid,Importance
THINK,0.0024677817384151355,0.0021935837674801205,1.125,0.888888888888889,0.0
THINKING,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
THIRD,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
THIS,0.12750205648478202,0.05648478201261311,2.2572815533980584,0.443010752688172,0.007214817454956859
THORChain,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
THOUGHT,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
THOUGHTS,0.0013709898546750755,0.00027419797093501506,5.000000000000001,0.19999999999999998,0.0
THREAT,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
THREATS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
THRILLING,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
THRIVE,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
THROUGH,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
THRU,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
THURSDAY,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TICKING,0.003290375651220181,0.0005483959418700301,6.0,0.16666666666666666,0.0
TIER,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
TIES,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TIGHT,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TILL,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
TIME,0.019193857965451054,0.009048533040855497,2.121212121212121,0.4714285714285714,0.0
TIMEBOMB,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TIMEFRAME,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TIMEFRAMES,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TIMELINE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TIMES,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TINY,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TIP,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TIPS,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
TIRED,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TO,0.1329860159034823,0.06882369070468879,1.9322709163346612,0.5175257731958763,0.0012386568520268905
TODAY,0.09706608171099534,0.061420345489443376,1.580357142857143,0.6327683615819208,0.013083221996926794
TODAYS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TOGETHER,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TOKEN,0.005758157389635317,0.009322731011790512,0.6176470588235294,1.6190476190476188,0.0
TOKENIZATION,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TOKENIZED,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TOKENIZING,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TOKENMETRICS,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TOKENOMICS,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
TOKENS,0.0010967918837400603,0.0013709898546750755,0.7999999999999999,1.2500000000000002,0.0
TOLD,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TOM,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
TOMB,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TOMORROW,0.004112969564025226,0.0008225939128050452,5.0,0.2,0.0
TON,0.0005483959418700301,0.0010967918837400603,0.5,2.0,0.0
TONGA,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TONIC,0.00027419797093501506,0.0010967918837400603,0.25,4.0,0.0
TONIGHT,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
TOO,0.003016177680285166,0.0013709898546750755,2.1999999999999997,0.4545454545454546,0.0
TOOL,0.00027419797093501506,0.0013709898546750755,0.19999999999999998,5.000000000000001,0.0
TOOLKIT,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TOOLS,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TOP,0.02440361941321634,0.024677817384151358,0.9888888888888888,1.0112359550561798,0.0006644920002722697
TOPPING,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TOR,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TOTAL,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
TOTALLY,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
TOUCH,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TOUGH,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TOUR,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TOWARDS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TOWN,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TP,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TPD,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TRACK,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
TRACKING,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TRACKS,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TRADE,0.005758157389635317,0.005483959418700302,1.05,0.9523809523809524,0.0
TRADED,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TRADEMARKS,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TRADER,0.0008225939128050452,0.0019193857965451055,0.4285714285714286,2.333333333333333,0.0
TRADERS,0.0010967918837400603,0.0021935837674801205,0.5,2.0,0.0
TRADES,0.0024677817384151355,0.0008225939128050452,2.9999999999999996,0.33333333333333337,0.0011338359552282187
TRADING,0.0008225939128050452,0.004112969564025226,0.2,5.0,0.0
TRADINGVIEW,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TRADITIONAL,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TRAININGS,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TRANSACTIONS,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
TRANSFER,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TRANSIENT,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TRAP,0.010693720866465589,0.0016451878256100905,6.5,0.15384615384615383,0.0
TRAPPED,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TRAPPING,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TRAPS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TRASH,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TRAVALA,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TRAVEL,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TREASURY,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
TREAT,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TREND,0.0010967918837400603,0.0010967918837400603,1.0,1.0,0.0
TRENDING,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
TRENDLINE,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
TRENDS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TRIADS,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TRIAL,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TRIALL,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TRIANGLE,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
TRICK,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
TRICKED,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TRIED,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TRIES,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TRIGGERED,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TRIGGERS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TRILLION,0.003564573622155196,0.0019193857965451055,1.8571428571428572,0.5384615384615384,0.0
TRILLIONS,0.0016451878256100905,0.0005483959418700301,3.0,0.3333333333333333,0.0
TRIPLE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TRIPLES,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TRIPPLE,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TROLLING,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TRON,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TROUBLE,0.0024677817384151355,0.0021935837674801205,1.125,0.888888888888889,0.0
TRUE,0.0005483959418700301,0.0016451878256100905,0.3333333333333333,3.0,0.0
TRULY,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TRUST,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
TRUSTED,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TRUTH,0.003016177680285166,0.002741979709350151,1.0999999999999999,0.9090909090909092,0.0
TRYING,0.0021935837674801205,0.00027419797093501506,8.0,0.125,0.0
TSE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TSLA,0.003838771593090211,0.00027419797093501506,14.0,0.07142857142857142,0.0
TUESDAY,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TUNE,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TUNNEL,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TURKEY,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TURKISH,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TURN,0.002741979709350151,0.0019193857965451055,1.4285714285714286,0.7,0.0
TURNAROUND,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
TURNING,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
TURNS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TUTORIAL,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
TV,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
TVL,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
TVx,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TWEET,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
TWEETED,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TWEETS,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TWICE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TWIST,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
TWITTER,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
TWO,0.0008225939128050452,0.0008225939128050452,1.0,1.0,0.0
TX,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
TYPE,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
TYPES,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
TYRANNY,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Tackle,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Tackling,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Take,0.003838771593090211,0.003838771593090211,1.0,1.0,0.0
Takeaways,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Takes,0.0008225939128050452,0.0021935837674801205,0.375,2.6666666666666665,0.0
Taking,0.0013709898546750755,0.0019193857965451055,0.7142857142857143,1.4,0.0
Talent,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Talk,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
Talking,0.0010967918837400603,0.0008225939128050452,1.3333333333333333,0.75,0.0
Talks,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Tan,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Tangible,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Tanked,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Tanking,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Tap,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Tapering,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Taproot,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
Tapscott,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Target,0.0024677817384151355,0.002741979709350151,0.8999999999999999,1.1111111111111112,0.0
Targeting,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Targets,0.003016177680285166,0.011242116808335619,0.2682926829268293,3.7272727272727275,0.0
Task,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Tax,0.0013709898546750755,0.0016451878256100905,0.8333333333333334,1.2,0.0
Taxable,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Taxed,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Taxes,0.00027419797093501506,0.003016177680285166,0.0909090909090909,11.000000000000002,0.0
Taylor,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Teaching,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Team,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Teamed,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Tease,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Teases,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Tech,0.0008225939128050452,0.004935563476830271,0.16666666666666669,5.999999999999999,0.0
TechDev,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Technical,0.007403345215245407,0.08856594461200987,0.08359133126934985,11.962962962962962,0.0545089789721799
Technology,0.0010967918837400603,0.015080888401425829,0.07272727272727272,13.75,0.0
Tectonic,0.00027419797093501506,0.0010967918837400603,0.25,4.0,0.0
Ted,0.00027419797093501506,0.0013709898546750755,0.19999999999999998,5.000000000000001,0.0
TedTalksMacro,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Telegram,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Tell,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Telling,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Tells,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Tender,0.0010967918837400603,0.0008225939128050452,1.3333333333333333,0.75,0.0
Tensions,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Terareum,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Term,0.003016177680285166,0.005758157389635317,0.5238095238095238,1.9090909090909092,0.0
Terms,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Terra,0.002741979709350151,0.007951741157115437,0.3448275862068966,2.9,0.0
TerraLuna,0.00027419797093501506,0.0013709898546750755,0.19999999999999998,5.000000000000001,0.0
Terrifying,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Territory,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Tesla,0.0016451878256100905,0.005483959418700302,0.3,3.3333333333333335,0.0
Teslas,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Test,0.0008225939128050452,0.0010967918837400603,0.75,1.3333333333333333,0.0
Tested,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Testify,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
Testimony,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Testing,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Testnet,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
Tests,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Tether,0.0005483959418700301,0.0016451878256100905,0.3333333333333333,3.0,0.0
Tezos,0.00027419797093501506,0.0013709898546750755,0.19999999999999998,5.000000000000001,0.0
Thailand,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Than,0.0013709898546750755,0.003838771593090211,0.35714285714285715,2.8,0.0
Thank,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Thankful,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Thanks,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Thanksgiving,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
That,0.006306553331505347,0.004387167534960241,1.4375000000000002,0.6956521739130435,0.0
The,0.091033726350425,0.09542089388538524,0.9540229885057472,1.0481927710843373,0.005808292106014364
Theft,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Their,0.0008225939128050452,0.0013709898546750755,0.6,1.6666666666666667,0.0
Them,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
Then,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Theory,0.0010967918837400603,0.0010967918837400603,1.0,1.0,0.0
Theranos,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Therapies,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
There,0.0021935837674801205,0.0010967918837400603,2.0,0.5,0.0
ThermoCap,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
These,0.003838771593090211,0.003564573622155196,1.0769230769230769,0.9285714285714286,0.0
Theta,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
They,0.004112969564025226,0.0010967918837400603,3.75,0.26666666666666666,0.0
Thiel,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Thing,0.0013709898546750755,0.0010967918837400603,1.2500000000000002,0.7999999999999999,0.0
Things,0.0010967918837400603,0.0010967918837400603,1.0,1.0,0.0
Think,0.0016451878256100905,0.0010967918837400603,1.5,0.6666666666666666,0.0
Thinks,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Third,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
This,0.05292020839045791,0.044968467233342475,1.1768292682926829,0.8497409326424871,0.003958414935887256
Thor,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Thorchain,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Those,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Thought,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Thoughts,0.0013709898546750755,0.0010967918837400603,1.2500000000000002,0.7999999999999999,0.0
Threat,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Threatens,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Three,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
Threw,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Thrive,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Thriving,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Through,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
Thumbnail,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Thursday,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Ticking,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Tide,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Tied,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Tier,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Ties,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Tiger,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Tightening,0.0013709898546750755,0.00027419797093501506,5.000000000000001,0.19999999999999998,0.0
TikTok,0.00027419797093501506,0.0013709898546750755,0.19999999999999998,5.000000000000001,0.0
Tim,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Time,0.009048533040855497,0.012064710721140664,0.7499999999999999,1.3333333333333335,0.0
Timeline,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Times,0.0008225939128050452,0.0010967918837400603,0.75,1.3333333333333333,0.0
Timing,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Tin,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Tipping,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Tips,0.0005483959418700301,0.002741979709350151,0.19999999999999998,5.000000000000001,0.0
Titans,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Title,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Titles,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
To,0.05730737592541815,0.07375925418151906,0.7769516728624535,1.2870813397129186,0.0037792981349400218
Toby,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Today,0.018645462023581024,0.029064984919111598,0.6415094339622641,1.5588235294117647,0.0
Together,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Token,0.003016177680285166,0.007951741157115437,0.37931034482758624,2.6363636363636362,0.0
Tokenization,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
